Date,Ticker,Close,Daily_%_Change,7d_SMA
2025-01-11,BTC-USD,94566.59375,-0.1424047578467369,96301.62276785714
2025-01-12,BTC-USD,94488.4375,-0.08264678561502592,95754.9765625
2025-01-13,BTC-USD,94516.5234375,0.029724205673309356,94674.75334821429
2025-01-14,BTC-USD,96534.046875,2.1345722040169157,94619.23102678571
2025-01-15,BTC-USD,100504.4921875,4.11299996325778,95399.36941964286
2025-01-16,BTC-USD,99756.90625,-0.7438333563293043,96438.35044642857
2025-01-17,BTC-USD,104462.0390625,4.716598568833419,97832.71986607143
2025-01-18,BTC-USD,104408.0703125,-0.051663504258914195,99238.64508928571
2025-01-19,BTC-USD,101089.609375,-3.1783567377192568,100181.66964285714
2025-01-20,BTC-USD,102016.6640625,0.9170622908047932,101253.11830357143
2025-01-21,BTC-USD,106146.265625,4.047967653568851,102626.29241071429
2025-01-22,BTC-USD,103653.0703125,-2.3488299826845638,103076.08928571429
2025-01-23,BTC-USD,103960.171875,0.2962783076025932,103676.55580357143
2025-01-24,BTC-USD,104819.484375,0.8265785680243276,103727.61941964286
2025-01-25,BTC-USD,104714.6484375,-0.10001569662844156,103771.41629464286
2025-01-26,BTC-USD,102682.5,-1.9406534499448846,103998.97209821429
2025-01-27,BTC-USD,102087.6875,-0.5792734886665207,104009.11830357143
2025-01-28,BTC-USD,101332.4765625,-0.7397669160641884,103321.43415178571
2025-01-29,BTC-USD,103703.2109375,2.3395602825692086,103328.59709821429
2025-01-30,BTC-USD,104735.3046875,0.9952379879751394,103439.33035714286
2025-01-31,BTC-USD,102405.0234375,-2.2249243050878498,103094.40736607143
2025-02-01,BTC-USD,100655.90625,-1.7080384621634526,102514.58705357143
2025-02-02,BTC-USD,97688.9765625,-2.947596219670423,101801.2265625
2025-02-03,BTC-USD,101405.421875,3.804365081173988,101703.76004464286
2025-02-04,BTC-USD,97871.8203125,-3.4846278405663456,101209.38058035714
2025-02-05,BTC-USD,96615.4453125,-1.2836943218062724,100196.84263392857
2025-02-06,BTC-USD,96593.296875,-0.022924323774897726,99033.69866071429
2025-02-07,BTC-USD,96529.0859375,-0.06647556256734743,98194.27901785714
2025-02-08,BTC-USD,96482.453125,-0.04830959709924976,97598.07142857143
2025-02-09,BTC-USD,96500.09375,0.018283765004545316,97428.23102678571
2025-02-10,BTC-USD,97437.5546875,0.9714611676219231,96861.39285714286
2025-02-11,BTC-USD,95747.4296875,-1.7345724709743937,96557.90848214286
2025-02-12,BTC-USD,97885.859375,2.233406885677658,96739.39620535714
2025-02-13,BTC-USD,96623.8671875,-1.2892487184132717,96743.76339285714
2025-02-14,BTC-USD,97508.96875,0.9160278803397981,96883.74665178571
2025-02-15,BTC-USD,97580.3515625,0.07320640697474623,97040.58928571429
2025-02-16,BTC-USD,96175.03125,-1.4401672980240199,96994.15178571429
2025-02-17,BTC-USD,95773.3828125,-0.41762236235300954,96756.41294642857
2025-02-18,BTC-USD,95539.546875,-0.24415545387781457,96726.71540178571
2025-02-19,BTC-USD,96635.609375,1.1472343504350446,96548.10825892857
2025-02-20,BTC-USD,98333.9375,1.7574558032842136,96792.40401785714
2025-02-21,BTC-USD,96125.546875,-2.245807176184722,96594.77232142857
2025-02-22,BTC-USD,96577.7578125,0.47043783073406065,96451.54464285714
2025-02-23,BTC-USD,96273.921875,-0.31460239332733453,96465.671875
2025-02-24,BTC-USD,91418.171875,-5.043681513571874,95843.49888392857
2025-02-25,BTC-USD,88736.171875,-2.9337712021491935,94871.58816964286
2025-02-26,BTC-USD,84347.0234375,-4.94629004695274,93116.07589285714
2025-02-27,BTC-USD,84704.2265625,0.4234922709094535,91168.97433035714
2025-02-28,BTC-USD,84373.0078125,-0.3910297790814532,89490.04017857143
2025-03-01,BTC-USD,86031.9140625,1.9661575342751147,87983.49107142857
2025-03-02,BTC-USD,94248.3515625,9.550452979612857,87694.12388392857
2025-03-03,BTC-USD,86065.671875,-8.682040111941614,86929.48102678571
2025-03-04,BTC-USD,87222.1953125,1.3437685575495406,86713.19866071429
2025-03-05,BTC-USD,90623.5625,3.899657851208138,87609.84709821429
2025-03-06,BTC-USD,89961.7265625,-0.7303133084179958,88360.91852678571
2025-03-07,BTC-USD,86742.671875,-3.57824911826653,88699.44196428571
2025-03-08,BTC-USD,86154.59375,-0.6779571257010009,88716.96763392857
2025-03-09,BTC-USD,80601.0390625,-6.44603432710168,86767.3515625
2025-03-10,BTC-USD,78532.0,-2.567012890361897,85691.11272321429
2025-03-11,BTC-USD,82862.2109375,5.513944554449135,85068.2578125
2025-03-12,BTC-USD,83722.359375,1.0380466895202334,84082.37165178571
2025-03-13,BTC-USD,81066.703125,-3.17197970748182,82811.65401785714
2025-03-14,BTC-USD,83969.1015625,3.580259620308812,82415.4296875
2025-03-15,BTC-USD,84343.109375,0.44541123525254633,82156.64620535714
2025-03-16,BTC-USD,82579.6875,-2.0907717157540473,82439.31026785714
2025-03-17,BTC-USD,84075.6875,1.8115835083536647,83231.265625
2025-03-18,BTC-USD,82718.5,-1.6142449028442418,83210.73549107143
2025-03-19,BTC-USD,86854.2265625,4.9997601050550955,83658.14508928571
2025-03-20,BTC-USD,84167.1953125,-3.093725379117185,84101.07254464286
2025-03-21,BTC-USD,84043.2421875,-0.14727011460912154,84111.6640625
2025-03-22,BTC-USD,83832.484375,-0.25077306278807887,84038.71763392857
2025-03-23,BTC-USD,86054.375,2.6503933905394295,84535.1015625
2025-03-24,BTC-USD,87498.9140625,1.6786352378946434,85024.13392857143
2025-03-25,BTC-USD,87471.703125,-0.031098600241552532,85703.16294642857
2025-03-26,BTC-USD,86900.8828125,-0.652577110204744,85709.828125
2025-03-27,BTC-USD,87177.1015625,0.3178549412391707,86139.81473214286
2025-03-28,BTC-USD,84353.1484375,-3.2393289916566204,86184.08705357143
2025-03-29,BTC-USD,82597.5859375,-2.0812056603918605,86007.67299107143
2025-03-30,BTC-USD,82334.5234375,-0.3184869109843613,85476.265625
2025-03-31,BTC-USD,82548.9140625,0.26038970780313253,84769.12276785714
2025-04-01,BTC-USD,85169.171875,3.17418810684309,84440.18973214286
2025-04-02,BTC-USD,82485.7109375,-3.1507420800550134,83809.45089285714
2025-04-03,BTC-USD,83102.828125,0.7481504135517403,83227.41183035714
2025-04-04,BTC-USD,83843.8046875,0.8916382019940938,83154.6484375
2025-04-05,BTC-USD,83504.796875,-0.4043325726492686,83284.25
2025-04-06,BTC-USD,78214.484375,-6.3353396427263675,82695.67299107143
2025-04-07,BTC-USD,79235.3359375,1.305195029613082,82222.3046875
2025-04-08,BTC-USD,76271.953125,-3.739976334343409,80951.2734375
2025-04-09,BTC-USD,82573.953125,8.26253916648998,80963.87946428571
2025-04-10,BTC-USD,79626.140625,-3.56990599146636,80467.20982142857
2025-04-11,BTC-USD,83404.8359375,4.745546227457886,80404.5
2025-04-12,BTC-USD,85287.109375,2.256791727173346,80659.11607142857
2025-04-13,BTC-USD,83684.9765625,-1.878516957885823,81440.61495535714
2025-04-14,BTC-USD,84542.390625,1.0245734631468162,82198.765625
2025-04-15,BTC-USD,83668.9921875,-1.033089354397465,83255.48549107143
2025-04-16,BTC-USD,84033.8671875,0.4360934564412222,83464.04464285714
2025-04-17,BTC-USD,84895.75,1.025637449930672,84216.84598214286
2025-04-18,BTC-USD,84450.8046875,-0.5241078764249063,84366.27008928571
2025-04-19,BTC-USD,85063.4140625,0.7254038339443714,84334.31361607143
2025-04-20,BTC-USD,85174.3046875,0.13036230231544543,84547.07477678571
2025-04-21,BTC-USD,87518.90625,2.7527099529631727,84972.29129464286
2025-04-22,BTC-USD,93441.890625,6.767662701452015,86368.41964285714
2025-04-23,BTC-USD,93699.109375,0.27527134594511615,87749.16852678571
2025-04-24,BTC-USD,93943.796875,0.26114175645013393,89041.74665178571
2025-04-25,BTC-USD,94720.5,0.8267742531563593,90508.84598214286
2025-04-26,BTC-USD,94646.9296875,-0.07767095032226168,91877.91964285714
2025-04-27,BTC-USD,93754.84375,-0.942540809771053,93103.7109375
2025-04-28,BTC-USD,94978.75,1.3054325526514532,94169.40290178571
2025-04-29,BTC-USD,94284.7890625,-0.7306486319308303,94289.81696428571
2025-04-30,BTC-USD,94207.3125,-0.08217291810309613,94362.41741071429
2025-05-01,BTC-USD,96492.3359375,2.425526614507767,94726.49441964286
2025-05-02,BTC-USD,96910.0703125,0.43291974532626565,95039.29017857143
2025-05-03,BTC-USD,95891.796875,-1.0507405827035687,95217.12834821429
2025-05-04,BTC-USD,94315.9765625,-1.6433317174712747,95297.29017857143
2025-05-05,BTC-USD,94748.0546875,0.45811763897039004,95264.33370535714
2025-05-06,BTC-USD,96802.4765625,2.168299794413664,95624.00334821429
2025-05-07,BTC-USD,97032.3203125,0.23743581586117557,96027.57589285714
2025-05-08,BTC-USD,103241.4609375,6.3990437464578775,96991.73660714286
2025-05-09,BTC-USD,102970.8515625,-0.2621130818400763,97857.5625
2025-05-10,BTC-USD,104696.328125,1.6756941758927724,99115.35267857143
2025-05-11,BTC-USD,104106.359375,-0.5635047193781384,100513.97879464286
2025-05-12,BTC-USD,102812.953125,-1.242389281274392,101666.10714285714
2025-05-13,BTC-USD,104169.8125,1.3197358248725033,102718.58370535714
2025-05-14,BTC-USD,103539.4140625,-0.6051642240404331,103648.16852678571
2025-05-15,BTC-USD,103744.640625,0.198211052629782,103720.05133928571
2025-05-16,BTC-USD,103489.2890625,-0.24613470244020386,103794.11383928571
2025-05-17,BTC-USD,103191.0859375,-0.28814878109744146,103579.07924107143
2025-05-18,BTC-USD,106446.0078125,3.154266519659865,103913.31473214286
2025-05-19,BTC-USD,105606.1796875,-0.7889709931436006,104312.34709821429
2025-05-20,BTC-USD,106791.0859375,1.1220046530480143,104686.81473214286
2025-05-21,BTC-USD,109678.078125,2.7034018449719976,105563.76674107143
2025-05-22,BTC-USD,111673.28125,1.8191448638679386,106696.4296875
2025-05-23,BTC-USD,107287.796875,-3.9270668202023518,107239.07366071429
2025-05-24,BTC-USD,107791.15625,0.4691674073487251,107896.2265625
2025-05-25,BTC-USD,109035.390625,1.1543009819045436,108266.13839285714
2025-05-26,BTC-USD,109440.3671875,0.3714175371671846,108813.87946428571
2025-05-27,BTC-USD,108994.640625,-0.4072780217708405,109128.67299107143
2025-05-28,BTC-USD,107802.328125,-1.0939184653144474,108860.70870535714
2025-05-29,BTC-USD,105641.7578125,-2.004196337944353,107999.0625
2025-05-30,BTC-USD,103998.5703125,-1.5554336978341854,107529.17299107143
2025-05-31,BTC-USD,104638.09375,0.6149348357177731,107078.73549107143
2024-12-05,ETH-USD,3811.00830078125,-0.7893814272854183,
2024-12-06,ETH-USD,4005.810546875,5.1115670898385535,
2024-12-07,ETH-USD,4002.692626953125,-0.07783493216640958,
2024-12-08,ETH-USD,4005.70458984375,0.07524841828581152,
2024-12-09,ETH-USD,3718.6904296875,-7.165135464156769,
2024-12-10,ETH-USD,3631.833740234375,-2.335679484361486,3859.581612723214
2024-12-11,ETH-USD,3832.822021484375,5.534071646050331,3858.366036551339
2024-12-12,ETH-USD,3883.1015625,1.3118151777930187,3868.6650739397323
2024-12-13,ETH-USD,3911.205322265625,0.7237451638409276,3855.1500418526784
2024-12-14,ETH-USD,3868.4052734375,-1.0942930708463194,3835.966134207589
2024-12-15,ETH-USD,3951.941162109375,2.159439944037822,3828.28564453125
2024-12-16,ETH-USD,3987.48095703125,0.899299697642908,3866.6842912946427
2024-12-17,ETH-USD,3886.76611328125,-2.525776168846805,3903.103201729911
2024-12-18,ETH-USD,3618.791259765625,-6.894545380539963,3872.5273786272323
2024-12-19,ETH-USD,3417.927978515625,-5.550562793804503,3806.0740094866073
2024-12-20,ETH-USD,3472.553466796875,1.5982047785855658,3743.4094587053573
2024-12-21,ETH-USD,3337.222412109375,-3.8971625917780583,3667.526192801339
2024-12-22,ETH-USD,3277.53515625,-1.788530954448675,3571.1824776785716
2024-12-23,ETH-USD,3415.785400390625,4.2181162840310815,3489.5116838727677
2024-12-24,ETH-USD,3492.0498046875,2.2327047913535125,3433.1236397879466
2024-12-25,ETH-USD,3493.2353515625,0.033949884489303805,3415.187081473214
2024-12-26,ETH-USD,3331.225830078125,-4.637807223950974,3402.8010602678573
2024-12-27,ETH-USD,3328.9169921875,-0.0693089573747363,3382.281563895089
2024-12-28,ETH-USD,3397.90234375,2.072306150150305,3390.950125558036
2024-12-29,ETH-USD,3349.513427734375,-1.4240820106154684,3401.232735770089
2024-12-30,ETH-USD,3356.392578125,0.20537760301735375,3392.748046875
2024-12-31,ETH-USD,3332.53173828125,-0.710907299678265,3369.9597516741073
2025-01-01,ETH-USD,3353.504150390625,0.6293237021109732,3349.9981515066966
2025-01-02,ETH-USD,3451.392578125,2.9189893122086197,3367.1648297991073
2025-01-03,ETH-USD,3605.009765625,4.450875524089293,3406.6066545758927
2025-01-04,ETH-USD,3657.706787109375,1.4617719482165947,3443.7215750558034
2025-01-05,ETH-USD,3634.103759765625,-0.6452957745802013,3484.3773367745534
2025-01-06,ETH-USD,3688.611328125,1.499890260780301,3531.837158203125
2025-01-07,ETH-USD,3381.577392578125,-8.323835401301194,3538.843680245536
2025-01-08,ETH-USD,3326.329345703125,-1.6337951334858714,3534.9615652901784
2025-01-09,ETH-USD,3219.4306640625,-3.213713091240178,3501.824148995536
2025-01-10,ETH-USD,3267.489990234375,1.4927896012281394,3453.6070382254466
2025-01-11,ETH-USD,3282.2177734375,0.45073690346848494,3399.965750558036
2025-01-12,ETH-USD,3265.951171875,-0.49559787574557923,3347.3725237165177
2025-01-13,ETH-USD,3135.499755859375,-3.994285558798849,3268.3565848214284
2025-01-14,ETH-USD,3223.6845703125,2.8124644018336253,3245.800467354911
2025-01-15,ETH-USD,3450.53759765625,7.037072715887938,3263.544503348214
2025-01-16,ETH-USD,3308.34521484375,-4.120876205176927,3276.24658203125
2025-01-17,ETH-USD,3474.107177734375,5.010419171097702,3305.7633231026784
2025-01-18,ETH-USD,3305.78955078125,-4.84491750950794,3309.1307198660716
2025-01-19,ETH-USD,3208.96435546875,-2.928958236001966,3300.98974609375
2025-01-20,ETH-USD,3278.035400390625,2.152440391061483,3321.351981026786
2025-01-21,ETH-USD,3327.40625,1.5061109347230373,3336.169363839286
2025-01-22,ETH-USD,3240.224609375,-2.6201080984625813,3306.1246512276784
2025-01-23,ETH-USD,3334.714111328125,2.9161404946970837,3309.8916364397323
2025-01-24,ETH-USD,3309.554931640625,-0.7544628669076459,3286.3841727120534
2025-01-25,ETH-USD,3317.26953125,0.23310081774501334,3288.024169921875
2025-01-26,ETH-USD,3236.13427734375,-2.445844485711024,3291.905587332589
2025-01-27,ETH-USD,3178.92041015625,-1.7679695057172262,3277.7463030133927
2025-01-28,ETH-USD,3077.112548828125,-3.20259233300908,3241.990059988839
2025-01-29,ETH-USD,3112.9990234375,1.1662386097330613,3223.8149762834823
2025-01-30,ETH-USD,3247.780029296875,4.32961927853559,3211.395821707589
2025-01-31,ETH-USD,3298.26513671875,1.5544497153892722,3209.7829938616073
2025-02-01,ETH-USD,3118.32861328125,-5.455489961504679,3181.362862723214
2025-02-02,ETH-USD,2868.69287109375,-8.005434100956466,3128.8712332589284
2025-02-03,ETH-USD,2884.566650390625,0.5533453740142802,3086.8206961495534
2025-02-04,ETH-USD,2735.05126953125,-5.183287439003282,3037.9547991071427
2025-02-05,ETH-USD,2787.779052734375,1.927853557646908,2991.494803292411
2025-02-06,ETH-USD,2688.40087890625,-3.5647794157377954,2911.58349609375
2025-02-07,ETH-USD,2622.211181640625,-2.4620471517087794,2815.0043596540177
2025-02-08,ETH-USD,2632.308349609375,0.385063111600048,2745.5728934151784
2025-02-09,ETH-USD,2628.72119140625,-0.13627424019899692,2711.2912248883927
2025-02-10,ETH-USD,2661.166748046875,1.23427150611084,2679.376953125
2025-02-11,ETH-USD,2602.781982421875,-2.193953673434812,2660.4813406808034
2025-02-12,ETH-USD,2736.902099609375,5.1529524214203315,2653.213204520089
2025-02-13,ETH-USD,2675.902587890625,-2.2287794557012575,2651.427734375
2025-02-14,ETH-USD,2726.091552734375,1.8755901306300338,2666.2677873883927
2025-02-15,ETH-USD,2693.559814453125,-1.1933472391497446,2675.017996651786
2025-02-16,ETH-USD,2663.31591796875,-1.1228225310643603,2679.9601004464284
2025-02-17,ETH-USD,2743.19970703125,2.9994109419593684,2691.6790945870534
2025-02-18,ETH-USD,2669.3388671875,-2.6925068435387,2701.1872209821427
2025-02-19,ETH-USD,2715.77099609375,1.7394617624989728,2698.1684919084823
2025-02-20,ETH-USD,2740.386474609375,0.9063900656951951,2707.3804757254466
2025-02-21,ETH-USD,2659.655517578125,-2.9459697666460616,2697.8896135602677
2025-02-22,ETH-USD,2764.029296875,3.9243345090012705,2707.9566824776784
2025-02-23,ETH-USD,2821.310302734375,2.0723733255699095,2730.5273088727677
2025-02-24,ETH-USD,2513.8212890625,-10.898801644535904,2697.758963448661
2025-02-25,ETH-USD,2493.592529296875,-0.8047015853369976,2672.65234375
2025-02-26,ETH-USD,2331.45263671875,-6.502260921668867,2617.7497209821427
2025-02-27,ETH-USD,2305.484375,-1.113823258073876,2555.620849609375
2025-02-28,ETH-USD,2237.9052734375,-2.9312322518993406,2495.3708147321427
2025-03-01,ETH-USD,2216.643310546875,-0.9500832382402846,2417.1728166852677
2025-03-02,ETH-USD,2519.694580078125,13.671629895947635,2374.0848563058034
2025-03-03,ETH-USD,2145.573974609375,-14.847855308604508,2321.478097098214
2025-03-04,ETH-USD,2170.01513671875,1.1391432967872817,2275.252755301339
2025-03-05,ETH-USD,2241.977294921875,3.3162053566104577,2262.4705636160716
2025-03-06,ETH-USD,2202.476806640625,-1.7618594251921915,2247.755196707589
2025-03-07,ETH-USD,2138.987548828125,-2.882630029114286,2233.624093191964
2025-03-08,ETH-USD,2201.51025390625,2.9230046295678047,2231.462227957589
2025-03-09,ETH-USD,2015.5091552734375,-8.448795471326164,2159.4357386997767
2025-03-10,ETH-USD,1861.1513671875,-7.658500963990722,2118.803937639509
2025-03-11,ETH-USD,1919.844970703125,3.1536179458804936,2083.06534249442
2025-03-12,ETH-USD,1908.982666015625,-0.5657907202539225,2035.4946812220983
2025-03-13,ETH-USD,1862.9696044921875,-2.4103446480985946,1986.99365234375
2025-03-14,ETH-USD,1909.467529296875,2.4959035666801466,1954.205078125
2025-03-15,ETH-USD,1937.3946533203125,1.462560823630299,1916.4742780412946
2025-03-16,ETH-USD,1887.43505859375,-2.578699938132978,1898.177978515625
2025-03-17,ETH-USD,1927.0029296875,2.0963831795744126,1907.5853445870537
2025-03-18,ETH-USD,1932.54345703125,0.2875204421535882,1909.3994140625
2025-03-19,ETH-USD,2057.7490234375,6.478796942480636,1930.6517508370537
2025-03-20,ETH-USD,1982.099853515625,-3.676306928602102,1947.6703578404017
2025-03-21,ETH-USD,1964.8475341796875,-0.8704061657306195,1955.581787109375
2025-03-22,ETH-USD,1980.037841796875,0.7731036303297412,1961.6736711774554
2025-03-23,ETH-USD,2005.2991943359375,1.2758015026691494,1978.5114048549108
2025-03-24,ETH-USD,2077.47900390625,3.5994533770415726,2000.0079868861608
2025-03-25,ETH-USD,2067.76416015625,-0.46762656718711826,2019.325230189732
2025-03-26,ETH-USD,2009.1893310546875,-2.832761599714362,2012.3881312779017
2025-03-27,ETH-USD,2002.357421875,-0.3400331205273277,2015.2820696149554
2025-03-28,ETH-USD,1895.5029296875,-5.336434495667708,2005.375697544643
2025-03-29,ETH-USD,1827.3203125,-3.597072635426679,1983.5589076450892
2025-03-30,ETH-USD,1806.2186279296875,-1.154788485957492,1955.1188267299108
2025-03-31,ETH-USD,1823.47998046875,0.9556624138489678,1918.833251953125
2025-04-01,ETH-USD,1905.491455078125,4.49752536292134,1895.6514369419642
2025-04-02,ETH-USD,1795.313232421875,-5.782142048584138,1865.0977085658483
2025-04-03,ETH-USD,1815.63720703125,1.1320573057860273,1838.4233921595983
2025-04-04,ETH-USD,1815.335205078125,-0.0166333864472179,1826.9708600725446
2025-04-05,ETH-USD,1805.9732666015625,-0.5157140372959113,1823.9212820870537
2025-04-06,ETH-USD,1576.72802734375,-12.693722742042624,1791.1369105747767
2025-04-07,ETH-USD,1555.240966796875,-1.3627626435405826,1752.8170514787946
2025-04-08,ETH-USD,1472.5531005859375,-5.316723773116571,1690.968715122768
2025-04-09,ETH-USD,1668.0400390625,13.27537447707503,1672.786830357143
2025-04-10,ETH-USD,1522.518798828125,-8.724085563087758,1630.9127720424108
2025-04-11,ETH-USD,1567.1497802734375,2.931391157840868,1595.4577113560267
2025-04-12,ETH-USD,1643.528564453125,4.873738626716384,1572.2513253348213
2025-04-13,ETH-USD,1596.685791015625,-2.850134427270312,1575.1024344308037
2025-04-14,ETH-USD,1622.7698974609375,1.6336405441875312,1584.7494245256696
2025-04-15,ETH-USD,1588.6324462890625,-2.1036532181973544,1601.3321881975446
2025-04-16,ETH-USD,1578.1053466796875,-0.662651680945181,1588.484375
2025-04-17,ETH-USD,1582.54833984375,0.2815397066748826,1597.060023716518
2025-04-18,ETH-USD,1588.9246826171875,0.4029161456178265,1600.1707240513392
2025-04-19,ETH-USD,1612.9228515625,1.5103402450633574,1595.7984793526787
2025-04-20,ETH-USD,1587.5142822265625,-1.575312130479345,1594.4882638113838
2025-04-21,ETH-USD,1579.7344970703125,-0.4900607977736393,1588.3403494698662
2025-04-22,ETH-USD,1757.3316650390625,11.242216226721125,1612.4402378627233
2025-04-23,ETH-USD,1796.104248046875,2.2063326905880754,1643.5829380580358
2025-04-24,ETH-USD,1769.8316650390625,-1.4627537926254486,1670.3376988002233
2025-04-25,ETH-USD,1786.634521484375,0.9494042160750782,1698.5819614955358
2025-04-26,ETH-USD,1821.881103515625,1.9727919508667258,1728.433140345982
2025-04-27,ETH-USD,1792.864990234375,-1.5926458222360718,1757.7689557756696
2025-04-28,ETH-USD,1798.851806640625,0.33392455309573243,1789.0714285714287
2025-04-29,ETH-USD,1799.1756591796875,0.018003291759050022,1795.0491420200892
2025-04-30,ETH-USD,1793.775390625,-0.30015237962643937,1794.7164481026787
2025-05-01,ETH-USD,1839.2215576171875,2.5335483600515296,1804.6292898995537
2025-05-02,ETH-USD,1842.7078857421875,0.1895545488014294,1812.6397705078125
2025-05-03,ETH-USD,1833.8397216796875,-0.4812571830357215,1814.34814453125
2025-05-04,ETH-USD,1808.59423828125,-1.3766461212495806,1816.595179966518
2025-05-05,ETH-USD,1819.697509765625,0.6139172208646793,1819.5731375558037
2025-05-06,ETH-USD,1815.0875244140625,-0.25333800408158247,1821.8462611607142
2025-05-07,ETH-USD,1811.606689453125,-0.19177229274721652,1824.393589564732
2025-05-08,ETH-USD,2206.5146484375,21.798769086218538,1876.8640311104912
2025-05-09,ETH-USD,2345.50732421875,6.299195696691839,1948.6925223214287
2025-05-10,ETH-USD,2582.422607421875,10.10081191206844,2055.6329345703125
2025-05-11,ETH-USD,2510.23779296875,-2.7952363120453683,2155.8677280970983
2025-05-12,ETH-USD,2496.397705078125,-0.5513456904119418,2252.5391845703125
2025-05-13,ETH-USD,2680.129638671875,7.35988233044782,2376.116629464286
2025-05-14,ETH-USD,2610.063232421875,-2.614291683469505,2490.1818498883927
2025-05-15,ETH-USD,2546.85693359375,-2.421638604114429,2538.802176339286
2025-05-16,ETH-USD,2536.297607421875,-0.4146022508211833,2566.057931082589
2025-05-17,ETH-USD,2475.75439453125,-2.3870705359441913,2550.8196149553573
2025-05-18,ETH-USD,2498.233642578125,0.9079756900171487,2549.104736328125
2025-05-19,ETH-USD,2529.166748046875,1.238199059589462,2553.7860281808034
2025-05-20,ETH-USD,2524.173095703125,-0.1974425904344268,2531.506522042411
2025-05-21,ETH-USD,2552.34716796875,1.1161703733228778,2523.2613699776784
2025-05-22,ETH-USD,2664.156982421875,4.380666386466037,2540.0185198102677
2025-05-23,ETH-USD,2526.44189453125,-5.169180675135509,2538.6105608258927
2025-05-24,ETH-USD,2530.646240234375,0.1664137106111907,2546.4522530691966
2025-05-25,ETH-USD,2551.763916015625,0.8344775909608915,2554.099434988839
2025-05-26,ETH-USD,2564.138427734375,0.4849395212889407,2559.095389229911
2025-05-27,ETH-USD,2663.06982421875,3.858270497969518,2578.9377790178573
2025-05-28,ETH-USD,2682.212890625,0.7188345657390238,2597.4900251116073
2025-05-29,ETH-USD,2632.65478515625,-1.8476574190649742,2592.9897112165177
2025-05-30,ETH-USD,2529.943603515625,-3.9014299261621144,2593.4899553571427
2025-05-31,ETH-USD,2529.08740234375,-0.033842697943353706,2593.267264229911
2024-12-05,USDT-USD,1.0022239685058594,0.08857328439262346,
2024-12-06,USDT-USD,1.001539945602417,-0.06825050337422311,
2024-12-07,USDT-USD,1.000910997390747,-0.06279811548520753,
2024-12-08,USDT-USD,1.0008009672164917,-0.010993002828640908,
2024-12-09,USDT-USD,1.0004470348358154,-0.03536491193255609,
2024-12-10,USDT-USD,1.0006979703903198,0.025082342769455757,1.0011368479047502
2024-12-11,USDT-USD,1.0005509853363037,-0.014688253435624077,1.0010245527539934
