Date,Close,Volume,Daily_%_Change,7d_SMA,RSI_14,Volume_Change_%,Rolling_Std_7,Ticker,VIX_Close,DXY_Close,NDX_Close
2025-02-02,97688.9765625,63091816853,-2.947596219670423,101801.2265625,42.493889486882445,127.29282444534383,2277.2452211881673,BTC-USD,16.43000030517578,108.37000274658203,21478.05078125
2025-02-03,101405.421875,115400897748,3.804365081173988,101703.76004464286,48.798745176264596,82.90945403724368,2277.541738064577,BTC-USD,18.6200008392334,108.98999786376953,21297.580078125
2025-02-04,97871.8203125,73002130211,-3.4846278405663456,101209.38058035714,33.34841593389231,-36.74041395205248,2706.7265443541523,BTC-USD,17.209999084472656,107.95999908447266,21566.919921875
2025-02-05,96615.4453125,49125911241,-1.2836943218062724,100196.84263392857,35.095461476555556,-32.706194875396,2934.468471456063,BTC-USD,15.770000457763672,107.58000183105469,21658.16015625
2025-02-06,96593.296875,45302471947,-0.022924323774897726,99033.69866071429,34.2075540332235,-7.782938163209064,2400.840414237942,BTC-USD,15.5,107.69000244140625,21774.0703125
2025-02-07,96529.0859375,55741290456,-0.06647556256734743,98194.27901785714,31.600562470849127,23.042492076839704,2023.1610972619842,BTC-USD,16.540000915527344,108.04000091552734,21491.310546875
2025-02-08,96482.453125,22447526395,-0.04830959709924976,97598.07142857143,31.682413416056647,-59.72908734016627,1776.7751585208837,BTC-USD,16.540000915527344,108.04000091552734,21491.310546875
2025-02-09,96500.09375,27732901800,0.018283765004545316,97428.23102678571,34.88869912060734,23.54546916214908,1822.8617925456688,BTC-USD,16.540000915527344,108.04000091552734,21491.310546875
2025-02-10,97437.5546875,40078962391,0.9714611676219231,96861.39285714286,38.821195699738986,44.517738100525776,558.2490486509279,BTC-USD,15.8100004196167,108.31999969482422,21756.73046875
2025-02-11,95747.4296875,37488783272,-1.7345724709743937,96557.90848214286,37.15123982449569,-6.462690061012266,490.7618128337577,BTC-USD,16.020000457763672,107.95999908447266,21693.51953125
2025-02-12,97885.859375,49340445530,2.233406885677658,96739.39620535714,36.472214319427685,31.613888805113312,704.1142749186484,BTC-USD,15.890000343322754,107.94000244140625,21719.259765625
2025-02-13,96623.8671875,37147280860,-1.2892487184132717,96743.76339285714,31.33704915628242,-24.71231165228597,703.1512291362476,BTC-USD,15.100000381469727,107.30999755859375,22030.7109375
2025-02-14,97508.96875,32697987277,0.9160278803397981,96883.74665178571,37.93255501832179,-11.977440824722585,749.3125233077081,BTC-USD,14.770000457763672,106.56999969482422,22114.689453125
2025-02-15,97580.3515625,17047266288,0.07320640697474623,97040.58928571429,41.736145951630746,-47.86447819070757,766.0330899926602,BTC-USD,14.770000457763672,106.56999969482422,22114.689453125
2025-02-16,96175.03125,16536755396,-1.4401672980240199,96994.15178571429,45.55946175960667,-2.994678931949113,812.6910410277853,BTC-USD,14.770000457763672,106.56999969482422,22114.689453125
2025-02-17,95773.3828125,27336550690,-0.41762236235300954,96756.41294642857,29.493117445760234,65.3078251167234,900.0771107445082,BTC-USD,14.770000457763672,106.56999969482422,22114.689453125
2025-02-18,95539.546875,37325720482,-0.24415545387781457,96726.71540178571,38.82186866965968,36.541441915179675,941.3974578260645,BTC-USD,15.350000381469727,107.05000305175781,22164.609375
2025-02-19,96635.609375,28990872862,1.1472343504350446,96548.10825892857,50.09815069040131,-22.330038140909846,791.4919476036716,BTC-USD,15.270000457763672,107.16999816894531,22175.599609375
2025-02-20,98333.9375,31668022771,1.7574558032842136,96792.40401785714,57.28412950202895,9.234457761046212,1042.7879903511005,BTC-USD,15.65999984741211,106.33999633789062,22068.060546875
2025-02-21,96125.546875,49608706470,-2.245807176184722,96594.77232142857,48.56823376598898,56.65236452788327,1015.0752171242284,BTC-USD,18.209999084472656,106.61000061035156,21614.080078125
2025-02-22,96577.7578125,18353824477,0.47043783073406065,96451.54464285714,50.328683782975475,-63.00281587043768,919.0203168083523,BTC-USD,18.209999084472656,106.61000061035156,21614.080078125
2025-02-23,96273.921875,16999478976,-0.31460239332733453,96465.671875,49.23508535337736,-7.379091495057022,914.8117471785191,BTC-USD,18.209999084472656,106.61000061035156,21614.080078125
2025-02-24,91418.171875,44046480529,-5.043681513571874,95843.49888392857,33.90747100244829,159.1048854566965,2133.447159132608,BTC-USD,18.979999542236328,106.5999984741211,21352.080078125
2025-02-25,88736.171875,92139104128,-2.9337712021491935,94871.58816964286,32.19976920657122,109.18607575771246,3442.8432536973337,BTC-USD,19.43000030517578,106.30999755859375,21087.25
2025-02-26,84347.0234375,64597492134,-4.94629004695274,93116.07589285714,19.15281130638695,-29.89133902988582,5118.608966761576,BTC-USD,19.100000381469727,106.41999816894531,21132.919921875
2025-02-27,84704.2265625,52659591954,0.4234922709094535,91168.97433035714,21.674152330284116,-18.48043907840293,5388.191478752022,BTC-USD,21.1299991607666,107.23999786376953,20550.94921875
2025-02-28,84373.0078125,83610570576,-0.3910297790814532,89490.04017857143,17.93970142446318,58.77557625026179,5417.278757049447,BTC-USD,19.6299991607666,107.61000061035156,20884.41015625
2025-03-01,86031.9140625,29190628396,1.9661575342751147,87983.49107142857,23.84137204144892,-65.08739481754114,4507.706702234091,BTC-USD,19.6299991607666,107.61000061035156,20884.41015625
2025-03-02,94248.3515625,58398341092,9.550452979612857,87694.12388392857,46.66491041920852,100.05852666057145,3912.535809411563,BTC-USD,19.6299991607666,107.61000061035156,20884.41015625
2025-03-03,86065.671875,70072228536,-8.682040111941614,86929.48102678571,36.76197448718361,19.990101132511807,3571.605390023966,BTC-USD,22.780000686645508,106.75,20425.580078125
2025-03-04,87222.1953125,68095241474,1.3437685575495406,86713.19866071429,38.936365716670544,-2.8213560540383154,3488.8463654722864,BTC-USD,23.510000228881836,105.73999786376953,20352.529296875
2025-03-05,90623.5625,50498988027,3.899657851208138,87609.84709821429,42.46497358625357,-25.84065063300872,3584.6107412232213,BTC-USD,21.93000030517578,105.73999786376953,20628.4609375
2025-03-06,89961.7265625,47749810486,-0.7303133084179958,88360.91852678571,39.227035637619096,-5.44402501596688,3421.416696774592,BTC-USD,24.8700008392334,104.05999755859375,20052.630859375
2025-03-07,86742.671875,65945677657,-3.57824911826653,88699.44196428571,38.23262447370494,38.10667934762786,3059.1299638554938,BTC-USD,23.3700008392334,103.83999633789062,20201.369140625
2025-03-08,86154.59375,18206118081,-0.6779571257010009,88716.96763392857,36.97236040813848,-72.39224960930028,3041.601938064435,BTC-USD,23.3700008392334,103.83999633789062,20201.369140625
2025-03-09,80601.0390625,30899345977,-6.44603432710168,86767.3515625,32.68333551719893,69.71957360447266,3270.4006565783143,BTC-USD,23.3700008392334,103.83999633789062,20201.369140625
2025-03-10,78532.0,54061099422,-2.567012890361897,85691.11272321429,34.828033942494386,74.95871745065577,4534.933910343462,BTC-USD,27.860000610351562,103.91000366210938,19430.94921875
2025-03-11,82862.2109375,54702837196,5.513944554449135,85068.2578125,43.34248372471754,1.1870601613012122,4588.692391202809,BTC-USD,26.920000076293945,103.44000244140625,19376.9609375
2025-03-12,83722.359375,40353484454,1.0380466895202334,84082.37165178571,49.23044880685253,-26.23145978806609,3883.3580602871843,BTC-USD,24.229999542236328,103.61000061035156,19596.01953125
2025-03-13,81066.703125,31412940153,-3.17197970748182,82811.65401785714,45.75895073327962,-22.155569517649866,2991.8555643460527,BTC-USD,24.65999984741211,103.83000183105469,19225.48046875
2025-03-14,83969.1015625,29588112414,3.580259620308812,82415.4296875,49.555716273021545,-5.809159314957424,2532.950377626372,BTC-USD,21.770000457763672,103.72000122070312,19704.640625
2025-03-15,84343.109375,13650491277,0.44541123525254633,82156.64620535714,48.088332858438804,-53.86494722609918,2151.0014934910387,BTC-USD,21.770000457763672,103.72000122070312,19704.640625
2025-03-16,82579.6875,21330270174,-2.0907717157540473,82439.31026785714,34.531694001181876,56.26009160519973,2039.6324055437906,BTC-USD,21.770000457763672,103.72000122070312,19704.640625
2025-03-17,84075.6875,25092785558,1.8115835083536647,83231.265625,46.79358490395029,17.639323615254643,1153.3217244904085,BTC-USD,20.510000228881836,103.37000274658203,19812.240234375
2025-03-18,82718.5,24095774594,-1.6142449028442418,83210.73549107143,42.78992548448592,-3.9732972718213633,1162.2308161542337,BTC-USD,21.700000762939453,103.23999786376953,19483.359375
2025-03-19,86854.2265625,34931960257,4.9997601050550955,83658.14508928571,44.10420733345081,44.97131071975697,1812.766006644038,BTC-USD,19.899999618530273,103.43000030517578,19736.66015625
2025-03-20,84167.1953125,29028988961,-3.093725379117185,84101.07254464286,41.47650355764329,-16.898482800767255,1407.5386986743076,BTC-USD,19.799999237060547,103.8499984741211,19677.609375
2025-03-21,84043.2421875,19030452299,-0.14727011460912154,84111.6640625,45.63148383168455,-34.443282456143685,1406.6588000127865,BTC-USD,19.280000686645508,104.08999633789062,19753.970703125
2025-03-22,83832.484375,9863214091,-0.25077306278807887,84038.71763392857,46.195644939489725,-48.17141528728518,1405.895916789098,BTC-USD,19.280000686645508,104.08999633789062,19753.970703125
2025-03-23,86054.375,12594615537,2.6503933905394295,84535.1015625,60.029149500674,27.69281312155998,1418.2493097092135,BTC-USD,19.280000686645508,104.08999633789062,19753.970703125
2025-03-24,87498.9140625,34582604933,1.6786352378946434,85024.13392857143,66.87862402225846,174.5824581258911,1777.9970611064753,BTC-USD,17.479999542236328,104.26000213623047,20180.44921875
2025-03-25,87471.703125,30005840049,-0.031098600241552532,85703.16294642857,60.353788741049904,-13.234297684824437,1654.0216446035254,BTC-USD,17.149999618530273,104.18000030517578,20287.830078125
2025-03-26,86900.8828125,26704046038,-0.652577110204744,85709.828125,57.233583087058456,-11.003837938241755,1659.5180054262103,BTC-USD,18.329999923706055,104.55000305175781,19916.990234375
2025-03-27,87177.1015625,24413471941,0.3178549412391707,86139.81473214286,65.59478144842879,-8.577629373992623,1581.2946189719903,BTC-USD,18.690000534057617,104.06999969482422,19798.619140625
2025-03-28,84353.1484375,34198619509,-3.2393289916566204,86184.08705357143,50.98409370811025,40.08093396812937,1515.794388887035,BTC-USD,21.649999618530273,104.04000091552734,19281.400390625
2025-03-29,82597.5859375,16969396135,-2.0812056603918605,86007.67299107143,45.82296210796394,-50.37987971843663,1866.4090934140295,BTC-USD,21.649999618530273,104.04000091552734,19281.400390625
2025-03-30,82334.5234375,14763760943,-0.3184869109843613,85476.265625,49.36793557579475,-12.997723516223402,2324.29155759092,BTC-USD,21.649999618530273,104.04000091552734,19281.400390625
2025-03-31,82548.9140625,29004228247,0.26038970780313253,84769.12276785714,45.78525907154796,96.45555329011128,2359.092720871849,BTC-USD,22.280000686645508,104.20999908447266,19278.44921875
2025-04-01,85169.171875,28175650319,3.17418810684309,84440.18973214286,56.32419211241073,-2.85674875036781,2061.1740546528763,BTC-USD,21.770000457763672,104.26000213623047,19436.419921875
2025-04-02,82485.7109375,47584398470,-3.1507420800550134,83809.45089285714,37.813175901572606,68.88482761269891,1847.105277668799,BTC-USD,21.510000228881836,103.80999755859375,19581.779296875
2025-04-03,83102.828125,36852112080,0.7481504135517403,83227.41183035714,46.643051553585664,-22.554212588746424,1099.8216410043071,BTC-USD,30.020000457763672,102.06999969482422,18521.470703125
2025-04-04,83843.8046875,45157640207,0.8916382019940938,83154.6484375,49.39455115008719,22.537454865463435,1027.3948866285602,BTC-USD,45.310001373291016,103.0199966430664,17397.69921875
2025-04-05,83504.796875,14380803631,-0.4043325726492686,83284.25,49.012898403655456,-68.1542180568355,1002.3265321892735,BTC-USD,45.310001373291016,103.0199966430664,17397.69921875
2025-04-06,78214.484375,36294853736,-6.3353396427263675,82695.67299107143,30.068301658641076,152.38404380796177,2175.757858142837,BTC-USD,45.310001373291016,103.0199966430664,17397.69921875
2025-04-07,79235.3359375,91262424987,1.305195029613082,82222.3046875,28.528579490323295,151.447286854552,2542.550721521043,BTC-USD,46.97999954223633,103.26000213623047,17430.6796875
2025-04-08,76271.953125,48314590749,-3.739976334343409,80951.2734375,24.751880970496245,-47.0597118629247,3005.5892227728245,BTC-USD,52.33000183105469,102.95999908447266,17090.400390625
2025-04-09,82573.953125,84213627038,8.26253916648998,80963.87946428571,42.24857811686943,74.30268110000088,3013.2728054317863,BTC-USD,33.619998931884766,102.9000015258789,19145.060546875
2025-04-10,79626.140625,44718000633,-3.56990599146636,80467.20982142857,37.65462643520334,-46.89932947215093,2885.785759249972,BTC-USD,40.720001220703125,100.87000274658203,18343.5703125
2025-04-11,83404.8359375,41656778779,4.745546227457886,80404.5,48.496502855534764,-6.845614317874816,2803.7856357093174,BTC-USD,37.560001373291016,99.77999877929688,18690.05078125
2025-04-12,85287.109375,24258059104,2.256791727173346,80659.11607142857,54.24702703542933,-41.766838879464764,3186.9920911666977,BTC-USD,37.560001373291016,99.77999877929688,18690.05078125
2025-04-13,83684.9765625,28796984817,-1.878516957885823,81440.61495535714,52.04597544422303,18.711001129729965,3158.2150965412693,BTC-USD,37.560001373291016,99.77999877929688,18690.05078125
2025-04-14,84542.390625,34090769777,1.0245734631468162,82198.765625,52.9624541029464,18.383122377711114,3177.5290522971627,BTC-USD,30.889999389648438,99.63999938964844,18796.01953125
2025-04-15,83668.9921875,28040322885,-1.033089354397465,83255.48549107143,47.64853537220083,-17.748050078006894,1816.4987786319891,BTC-USD,30.1200008392334,100.22000122070312,18830.23046875
2025-04-16,84033.8671875,29617804112,0.4360934564412222,83464.04464285714,52.61687485737949,5.625759851160139,1809.0015725719213,BTC-USD,32.63999938964844,99.37999725341797,18257.640625
2025-04-17,84895.75,21276866029,1.025637449930672,84216.84598214286,53.00573501375995,-28.161905762691475,705.7176160690501,BTC-USD,29.649999618530273,99.37999725341797,18258.08984375
2025-04-18,84450.8046875,12728372364,-0.5241078764249063,84366.27008928571,51.027803720391255,-40.17740983727843,609.2765571321069,BTC-USD,29.649999618530273,99.37999725341797,18258.08984375
2025-04-19,85063.4140625,15259300427,0.7254038339443714,84334.31361607143,52.614902597325994,19.884145361415516,556.5105201815818,BTC-USD,29.649999618530273,99.37999725341797,18258.08984375
2025-04-20,85174.3046875,14664050812,0.13036230231544543,84547.07477678571,64.1326685206543,-3.900897146941007,551.5582418349079,BTC-USD,29.649999618530273,99.37999725341797,18258.08984375
2025-04-21,87518.90625,41396190190,2.7527099529631727,84972.29129464286,65.96253468244205,182.29710003544417,1251.0925704702522,BTC-USD,33.81999969482422,98.27999877929688,17808.30078125
2025-04-22,93441.890625,55899038456,6.767662701452015,86368.41964285714,79.69907844090082,35.03425846541652,3311.1604063784253,BTC-USD,30.56999969482422,98.91999816894531,18276.41015625
2025-04-23,93699.109375,41719568821,0.27527134594511615,87749.16852678571,74.33139163353611,-25.366213850281405,4097.281697244513,BTC-USD,28.450000762939453,99.83999633789062,18693.259765625
2025-04-24,93943.796875,31483175315,0.26114175645013393,89041.74665178571,85.51250977598747,-24.536191996422076,4458.370768534652,BTC-USD,26.469999313354492,99.29000091552734,19214.400390625
2025-04-25,94720.5,40915232364,0.8267742531563593,90508.84598214286,82.97755011618604,29.959039882823202,4384.960049472517,BTC-USD,24.84000015258789,99.47000122070312,19432.560546875
2025-04-26,94646.9296875,17612825123,-0.07767095032226168,91877.91964285714,80.49215767818612,-56.952889900982306,3866.904812091654,BTC-USD,24.84000015258789,99.47000122070312,19432.560546875
2025-04-27,93754.84375,18090367764,-0.942540809771053,93103.7109375,84.3966339443876,2.711334710161828,2509.454040981684,BTC-USD,24.84000015258789,99.47000122070312,19432.560546875
2025-04-28,94978.75,32363449569,1.3054325526514532,94169.40290178571,84.7777572976187,78.89879294440638,599.9986183279261,BTC-USD,25.149999618530273,99.01000213623047,19427.2890625
2025-04-29,94284.7890625,25806129921,-0.7306486319308303,94289.81696428571,85.80388808962948,-20.26149787901802,507.0392950006721,BTC-USD,24.170000076293945,99.23999786376953,19544.94921875
2025-04-30,94207.3125,28344679831,-0.08217291810309613,94362.41741071429,84.99029719964983,9.837003525019949,440.3613737383947,BTC-USD,24.700000762939453,99.47000122070312,19571.01953125
2025-05-01,96492.3359375,32875889623,2.425526614507767,94726.49441964286,86.32864488623153,15.986103279403796,875.305102587583,BTC-USD,24.600000381469727,100.25,19786.7109375
2025-05-02,96910.0703125,26421924677,0.43291974532626565,95039.29017857143,89.09781993663097,-19.631301297120796,1202.7768963852711,BTC-USD,22.68000030517578,100.0,20102.609375
2025-05-03,95891.796875,15775154889,-1.0507405827035687,95217.12834821429,83.13637661153473,-40.2952090665367,1226.8842369526499,BTC-USD,22.68000030517578,100.0,20102.609375
2025-05-04,94315.9765625,18198688416,-1.6433317174712747,95297.29017857143,75.67301675619746,15.36297769532473,1129.9178765656054,BTC-USD,22.68000030517578,100.0,20102.609375
2025-05-05,94748.0546875,25816260327,0.45811763897039004,95264.33370535714,72.74529709480535,41.85780720495633,1144.0334582881353,BTC-USD,23.639999389648438,99.83000183105469,19967.939453125
2025-05-06,96802.4765625,26551275827,2.168299794413664,95624.00334821429,63.9757001414611,2.8471029137836945,1179.951644473526,BTC-USD,24.760000228881836,99.23999786376953,19791.349609375
2025-05-07,97032.3203125,76983822462,0.23743581586117557,96027.57589285714,63.893489467154254,189.9439671509688,1094.6813402941154,BTC-USD,23.549999237060547,99.61000061035156,19867.970703125
2025-05-08,103241.4609375,69895404397,6.3990437464578775,96991.73660714286,75.88430913247075,-9.20767225932294,2958.2330812539158,BTC-USD,22.479999542236328,100.63999938964844,20063.560546875
2025-05-09,102970.8515625,58198593958,-0.2621130818400763,97857.5625,73.63463221289958,-16.734734622269443,3719.3732157146133,BTC-USD,21.899999618530273,100.33999633789062,20061.44921875
2025-05-10,104696.328125,42276713994,1.6756941758927724,99115.35267857143,76.29926858958868,-27.357843001310812,4374.788576886236,BTC-USD,21.899999618530273,100.33999633789062,20061.44921875
2025-05-11,104106.359375,46285517406,-0.5635047193781384,100513.97879464286,77.5251591480748,9.482296596109485,4143.5834372175905,BTC-USD,21.899999618530273,100.33999633789062,20061.44921875
2025-05-12,102812.953125,63250475404,-1.242389281274392,101666.10714285714,70.75479742724278,36.65284293829851,3310.6722946178165,BTC-USD,18.389999389648438,101.79000091552734,20868.150390625
2025-05-13,104169.8125,52608876410,1.3197358248725033,102718.58370535714,75.29933516620845,-16.824535983372257,2602.0183174162225,BTC-USD,18.219999313354492,101.0,21197.69921875
2025-05-14,103539.4140625,45956071155,-0.6051642240404331,103648.16852678571,73.22683099744536,-12.645784721103492,696.930348703515,BTC-USD,18.6200008392334,101.04000091552734,21319.2109375
2025-05-15,103744.640625,50408241840,0.198211052629782,103720.05133928571,70.1349349401458,9.687883609510006,673.5474862107445,BTC-USD,17.829999923706055,100.87999725341797,21335.8203125
2025-05-16,103489.2890625,44386499364,-0.24613470244020386,103794.11383928571,68.43241113640343,-11.945948234246128,602.1560487936455,BTC-USD,17.239999771118164,101.08999633789062,21427.939453125
2025-05-17,103191.0859375,37898552742,-0.28814878109744146,103579.07924107143,71.30954721468677,-14.616936940204162,483.3087913149071,BTC-USD,17.239999771118164,101.08999633789062,21427.939453125
2025-05-18,106446.0078125,49887082058,3.154266519659865,103913.31473214286,82.25058949233036,31.63321142528499,1194.4863523825413,BTC-USD,17.239999771118164,101.08999633789062,21427.939453125
2025-05-19,105606.1796875,61761126647,-0.7889709931436006,104312.34709821429,78.25626954786391,23.801842278918883,1231.6110156053758,BTC-USD,18.139999389648438,100.43000030517578,21447.05078125
2025-05-20,106791.0859375,36515726122,1.1220046530480143,104686.81473214286,77.22561274248845,-40.875874349397535,1540.7488559267615,BTC-USD,18.09000015258789,100.12000274658203,21367.369140625
2025-05-21,109678.078125,78086364051,2.7034018449719976,105563.76674107143,80.1070990805996,113.84310910348985,2325.8084759451244,BTC-USD,20.8700008392334,99.55999755859375,21080.359375
2025-05-22,111673.28125,70157575642,1.8191448638679386,106696.4296875,75.11361092638106,-10.15387066021095,3095.5015925753237,BTC-USD,20.280000686645508,99.95999908447266,21112.470703125
2025-05-23,107287.796875,67548133399,-3.9270668202023518,107239.07366071429,60.32652023838669,-3.7194019592630467,2753.6493194814407,BTC-USD,22.290000915527344,99.11000061035156,20915.66015625
2025-05-24,107791.15625,45903627163,0.4691674073487251,107896.2265625,57.862832634790685,-32.04308564405191,2097.2660168222305,BTC-USD,22.290000915527344,99.11000061035156,20915.66015625
2025-05-25,109035.390625,47518041841,1.1543009819045436,108266.13839285714,62.119947748578454,3.5169653854745464,2025.9921633065287,BTC-USD,22.290000915527344,99.11000061035156,20915.66015625
2025-05-26,109440.3671875,45950461571,0.3714175371671846,108813.87946428571,67.04060655318168,-3.2989159680554048,1674.8709628571175,BTC-USD,22.290000915527344,98.93000030517578,20915.66015625
2025-05-27,108994.640625,57450176272,-0.4072780217708405,109128.67299107143,63.0155838506594,25.02633120068076,1418.830072454333,BTC-USD,18.959999084472656,99.5199966430664,21414.990234375
2025-05-28,107802.328125,49155377493,-1.0939184653144474,108860.70870535714,61.16137377929218,-14.438247743101718,1473.8375838064824,BTC-USD,19.309999465942383,99.87999725341797,21318.169921875
2025-05-29,105641.7578125,56022752042,-2.004196337944353,107999.0625,54.50577344493657,13.970749283693218,1309.4034640467762,BTC-USD,19.18000030517578,99.27999877929688,21363.94921875
2025-05-30,103998.5703125,57655287183,-1.5554336978341854,107529.17299107143,51.13476688433135,2.914057381144164,2009.9622918801429,BTC-USD,18.56999969482422,99.33000183105469,21340.990234375
2025-05-31,104638.09375,38997843858,0.6149348357177731,107078.73549107143,53.175877752960645,-32.36033369460218,2277.027918472979,BTC-USD,18.56999969482422,99.33000183105469,21340.990234375
2025-01-15,3450.53759765625,25991614661,7.037072715887938,3263.544503348214,53.52583022000278,13.760126029887854,95.97462311509562,ETH-USD,16.1200008392334,109.08999633789062,21237.849609375
2025-01-16,3308.34521484375,26395516475,-4.120876205176927,3276.24658203125,44.96432964414213,1.553969690871293,95.04248436567545,ETH-USD,16.600000381469727,108.95999908447266,21091.25
2025-01-17,3474.107177734375,28200207229,5.010419171097702,3305.7633231026784,45.4309283010147,6.8371109756813375,120.53485969775983,ETH-USD,15.970000267028809,109.3499984741211,21441.16015625
2025-01-18,3305.78955078125,32420094038,-4.84491750950794,3309.1307198660716,38.63394397420109,14.964027656720313,120.09589686737347,ETH-USD,15.970000267028809,109.3499984741211,21441.16015625
2025-01-19,3208.96435546875,57242875399,-2.928958236001966,3300.98974609375,36.889164083330705,76.56603750718585,125.32826608577788,ETH-USD,15.970000267028809,109.3499984741211,21441.16015625
2025-01-20,3278.035400390625,52383187336,2.152440391061483,3321.351981026786,37.45100634822516,-8.489594607410123,103.66666654797417,ETH-USD,15.970000267028809,109.3499984741211,21441.16015625
2025-01-21,3327.40625,32804001146,1.5061109347230373,3336.169363839286,48.03475503633602,-37.37685159250387,94.3764745953628,ETH-USD,15.0600004196167,108.05999755859375,21566.509765625
2025-01-22,3240.224609375,22171220981,-2.6201080984625813,3306.1246512276784,46.94699209231263,-32.41305875364695,84.89996412808132,ETH-USD,15.100000381469727,108.16999816894531,21853.0
2025-01-23,3334.714111328125,32419520084,2.9161404946970837,3309.8916364397323,54.12388429603383,46.223431320189604,85.59703902262443,ETH-USD,15.020000457763672,108.05000305175781,21900.9296875
2025-01-24,3309.554931640625,25578325671,-0.7544628669076459,3286.3841727120534,51.529797751819345,-21.102084161869918,46.77300137849565,ETH-USD,14.850000381469727,107.44000244140625,21774.009765625
2025-01-25,3317.26953125,13744316078,0.23310081774501334,3288.024169921875,51.2812815028258,-46.26577104856035,47.75770703210813,ETH-USD,14.850000381469727,107.44000244140625,21774.009765625
2025-01-26,3236.13427734375,14471528757,-2.445844485711024,3291.905587332589,48.95942214998567,5.291006659574871,40.86857058176739,ETH-USD,14.850000381469727,107.44000244140625,21774.009765625
2025-01-27,3178.92041015625,39412486482,-1.7679695057172262,3277.7463030133927,51.59696882026825,172.34501028742972,59.42966601667657,ETH-USD,17.899999618530273,107.33999633789062,21127.279296875
2025-01-28,3077.112548828125,20718206194,-3.20259233300908,3241.990059988839,44.662709832326165,-47.43237982850391,91.31405678049408,ETH-USD,16.40999984741211,107.87000274658203,21463.0390625
2025-01-29,3112.9990234375,22727786058,1.1662386097330613,3223.8149762834823,35.72325781485891,9.69958424577304,103.5638102935494,ETH-USD,16.559999465942383,108.0,21411.4609375
2025-01-30,3247.780029296875,19958405782,4.32961927853559,3211.395821707589,47.42213512781617,-12.184997997309111,92.69019601584544,ETH-USD,15.84000015258789,107.80000305175781,21508.119140625
