Date,Ticker,Close,Daily_%_Change,7d_SMA,RSI_14,Volume_Change_%,Rolling_Std_7
2025-03-27,BTC-USD,87177.1015625,0.3178549412391707,86139.81473214286,65.59478144842879,-8.577629373992623,1581.2946189719903
2025-03-28,BTC-USD,84353.1484375,-3.2393289916566204,86184.08705357143,50.98409370811025,40.08093396812937,1515.794388887035
2025-03-29,BTC-USD,82597.5859375,-2.0812056603918605,86007.67299107143,45.82296210796394,-50.37987971843663,1866.4090934140295
2025-03-30,BTC-USD,82334.5234375,-0.3184869109843613,85476.265625,49.36793557579475,-12.997723516223402,2324.29155759092
2025-03-31,BTC-USD,82548.9140625,0.26038970780313253,84769.12276785714,45.78525907154796,96.45555329011128,2359.092720871849
2025-04-01,BTC-USD,85169.171875,3.17418810684309,84440.18973214286,56.32419211241073,-2.85674875036781,2061.1740546528763
2025-04-02,BTC-USD,82485.7109375,-3.1507420800550134,83809.45089285714,37.813175901572606,68.88482761269891,1847.105277668799
2025-04-03,BTC-USD,83102.828125,0.7481504135517403,83227.41183035714,46.643051553585664,-22.554212588746424,1099.8216410043071
2025-04-04,BTC-USD,83843.8046875,0.8916382019940938,83154.6484375,49.39455115008719,22.537454865463435,1027.3948866285602
2025-04-05,BTC-USD,83504.796875,-0.4043325726492686,83284.25,49.012898403655456,-68.1542180568355,1002.3265321892735
2025-04-06,BTC-USD,78214.484375,-6.3353396427263675,82695.67299107143,30.068301658641076,152.38404380796177,2175.757858142837
2025-04-07,BTC-USD,79235.3359375,1.305195029613082,82222.3046875,28.528579490323295,151.447286854552,2542.550721521043
2025-04-08,BTC-USD,76271.953125,-3.739976334343409,80951.2734375,24.751880970496245,-47.0597118629247,3005.5892227728245
2025-04-09,BTC-USD,82573.953125,8.26253916648998,80963.87946428571,42.24857811686943,74.30268110000088,3013.2728054317863
2025-04-10,BTC-USD,79626.140625,-3.56990599146636,80467.20982142857,37.65462643520334,-46.89932947215093,2885.785759249972
2025-04-11,BTC-USD,83404.8359375,4.745546227457886,80404.5,48.496502855534764,-6.845614317874816,2803.7856357093174
2025-04-12,BTC-USD,85287.109375,2.256791727173346,80659.11607142857,54.24702703542933,-41.766838879464764,3186.9920911666977
2025-04-13,BTC-USD,83684.9765625,-1.878516957885823,81440.61495535714,52.04597544422303,18.711001129729965,3158.2150965412693
2025-04-14,BTC-USD,84542.390625,1.0245734631468162,82198.765625,52.9624541029464,18.383122377711114,3177.5290522971627
2025-04-15,BTC-USD,83668.9921875,-1.033089354397465,83255.48549107143,47.64853537220083,-17.748050078006894,1816.4987786319891
2025-04-16,BTC-USD,84033.8671875,0.4360934564412222,83464.04464285714,52.61687485737949,5.625759851160139,1809.0015725719213
2025-04-17,BTC-USD,84895.75,1.025637449930672,84216.84598214286,53.00573501375995,-28.161905762691475,705.7176160690501
2025-04-18,BTC-USD,84450.8046875,-0.5241078764249063,84366.27008928571,51.027803720391255,-40.17740983727843,609.2765571321069
2025-04-19,BTC-USD,85063.4140625,0.7254038339443714,84334.31361607143,52.614902597325994,19.884145361415516,556.5105201815818
2025-04-20,BTC-USD,85174.3046875,0.13036230231544543,84547.07477678571,64.1326685206543,-3.900897146941007,551.5582418349079
2025-04-21,BTC-USD,87518.90625,2.7527099529631727,84972.29129464286,65.96253468244205,182.29710003544417,1251.0925704702522
2025-04-22,BTC-USD,93441.890625,6.767662701452015,86368.41964285714,79.69907844090082,35.03425846541652,3311.1604063784253
2025-04-23,BTC-USD,93699.109375,0.27527134594511615,87749.16852678571,74.33139163353611,-25.366213850281405,4097.281697244513
2025-04-24,BTC-USD,93943.796875,0.26114175645013393,89041.74665178571,85.51250977598747,-24.536191996422076,4458.370768534652
2025-04-25,BTC-USD,94720.5,0.8267742531563593,90508.84598214286,82.97755011618604,29.959039882823202,4384.960049472517
2025-04-26,BTC-USD,94646.9296875,-0.07767095032226168,91877.91964285714,80.49215767818612,-56.952889900982306,3866.904812091654
2025-04-27,BTC-USD,93754.84375,-0.942540809771053,93103.7109375,84.3966339443876,2.711334710161828,2509.454040981684
2025-04-28,BTC-USD,94978.75,1.3054325526514532,94169.40290178571,84.7777572976187,78.89879294440638,599.9986183279261
2025-04-29,BTC-USD,94284.7890625,-0.7306486319308303,94289.81696428571,85.80388808962948,-20.26149787901802,507.0392950006721
2025-04-30,BTC-USD,94207.3125,-0.08217291810309613,94362.41741071429,84.99029719964983,9.837003525019949,440.3613737383947
2025-05-01,BTC-USD,96492.3359375,2.425526614507767,94726.49441964286,86.32864488623153,15.986103279403796,875.305102587583
2025-05-02,BTC-USD,96910.0703125,0.43291974532626565,95039.29017857143,89.09781993663097,-19.631301297120796,1202.7768963852711
2025-05-03,BTC-USD,95891.796875,-1.0507405827035687,95217.12834821429,83.13637661153473,-40.2952090665367,1226.8842369526499
2025-05-04,BTC-USD,94315.9765625,-1.6433317174712747,95297.29017857143,75.67301675619746,15.36297769532473,1129.9178765656054
2025-05-05,BTC-USD,94748.0546875,0.45811763897039004,95264.33370535714,72.74529709480535,41.85780720495633,1144.0334582881353
2025-05-06,BTC-USD,96802.4765625,2.168299794413664,95624.00334821429,63.9757001414611,2.8471029137836945,1179.951644473526
2025-05-07,BTC-USD,97032.3203125,0.23743581586117557,96027.57589285714,63.893489467154254,189.9439671509688,1094.6813402941154
2025-05-08,BTC-USD,103241.4609375,6.3990437464578775,96991.73660714286,75.88430913247075,-9.20767225932294,2958.2330812539158
2025-05-09,BTC-USD,102970.8515625,-0.2621130818400763,97857.5625,73.63463221289958,-16.734734622269443,3719.3732157146133
2025-05-10,BTC-USD,104696.328125,1.6756941758927724,99115.35267857143,76.29926858958868,-27.357843001310812,4374.788576886236
2025-05-11,BTC-USD,104106.359375,-0.5635047193781384,100513.97879464286,77.5251591480748,9.482296596109485,4143.5834372175905
2025-05-12,BTC-USD,102812.953125,-1.242389281274392,101666.10714285714,70.75479742724278,36.65284293829851,3310.6722946178165
2025-05-13,BTC-USD,104169.8125,1.3197358248725033,102718.58370535714,75.29933516620845,-16.824535983372257,2602.0183174162225
2025-05-14,BTC-USD,103539.4140625,-0.6051642240404331,103648.16852678571,73.22683099744536,-12.645784721103492,696.930348703515
2025-05-15,BTC-USD,103744.640625,0.198211052629782,103720.05133928571,70.1349349401458,9.687883609510006,673.5474862107445
2025-05-16,BTC-USD,103489.2890625,-0.24613470244020386,103794.11383928571,68.43241113640343,-11.945948234246128,602.1560487936455
2025-05-17,BTC-USD,103191.0859375,-0.28814878109744146,103579.07924107143,71.30954721468677,-14.616936940204162,483.3087913149071
2025-05-18,BTC-USD,106446.0078125,3.154266519659865,103913.31473214286,82.25058949233036,31.63321142528499,1194.4863523825413
2025-05-19,BTC-USD,105606.1796875,-0.7889709931436006,104312.34709821429,78.25626954786391,23.801842278918883,1231.6110156053758
2025-05-20,BTC-USD,106791.0859375,1.1220046530480143,104686.81473214286,77.22561274248845,-40.875874349397535,1540.7488559267615
2025-05-21,BTC-USD,109678.078125,2.7034018449719976,105563.76674107143,80.1070990805996,113.84310910348985,2325.8084759451244
2025-05-22,BTC-USD,111673.28125,1.8191448638679386,106696.4296875,75.11361092638106,-10.15387066021095,3095.5015925753237
2025-05-23,BTC-USD,107287.796875,-3.9270668202023518,107239.07366071429,60.32652023838669,-3.7194019592630467,2753.6493194814407
2025-05-24,BTC-USD,107791.15625,0.4691674073487251,107896.2265625,57.862832634790685,-32.04308564405191,2097.2660168222305
2025-05-25,BTC-USD,109035.390625,1.1543009819045436,108266.13839285714,62.119947748578454,3.5169653854745464,2025.9921633065287
2025-05-26,BTC-USD,109440.3671875,0.3714175371671846,108813.87946428571,67.04060655318168,-3.2989159680554048,1674.8709628571175
2025-05-27,BTC-USD,108994.640625,-0.4072780217708405,109128.67299107143,63.0155838506594,25.02633120068076,1418.830072454333
2025-05-28,BTC-USD,107802.328125,-1.0939184653144474,108860.70870535714,61.16137377929218,-14.438247743101718,1473.8375838064824
2025-05-29,BTC-USD,105641.7578125,-2.004196337944353,107999.0625,54.50577344493657,13.970749283693218,1309.4034640467762
2025-05-30,BTC-USD,103998.5703125,-1.5554336978341854,107529.17299107143,51.13476688433135,2.914057381144164,2009.9622918801429
2025-05-31,BTC-USD,104638.09375,0.6149348357177731,107078.73549107143,53.175877752960645,-32.36033369460218,2277.027918472979
2025-01-14,ETH-USD,3223.6845703125,2.8124644018336253,3245.800467354911,44.35166177082623,-42.75434837251419,60.60573832818069
2025-01-15,ETH-USD,3450.53759765625,7.037072715887938,3263.544503348214,53.52583022000278,13.760126029887854,95.97462311509562
2025-01-16,ETH-USD,3308.34521484375,-4.120876205176927,3276.24658203125,44.96432964414213,1.553969690871293,95.04248436567545
2025-01-17,ETH-USD,3474.107177734375,5.010419171097702,3305.7633231026784,45.4309283010147,6.8371109756813375,120.53485969775983
2025-01-18,ETH-USD,3305.78955078125,-4.84491750950794,3309.1307198660716,38.63394397420109,14.964027656720313,120.09589686737347
2025-01-19,ETH-USD,3208.96435546875,-2.928958236001966,3300.98974609375,36.889164083330705,76.56603750718585,125.32826608577788
2025-01-20,ETH-USD,3278.035400390625,2.152440391061483,3321.351981026786,37.45100634822516,-8.489594607410123,103.66666654797417
2025-01-21,ETH-USD,3327.40625,1.5061109347230373,3336.169363839286,48.03475503633602,-37.37685159250387,94.3764745953628
2025-01-22,ETH-USD,3240.224609375,-2.6201080984625813,3306.1246512276784,46.94699209231263,-32.41305875364695,84.89996412808132
2025-01-23,ETH-USD,3334.714111328125,2.9161404946970837,3309.8916364397323,54.12388429603383,46.223431320189604,85.59703902262443
2025-01-24,ETH-USD,3309.554931640625,-0.7544628669076459,3286.3841727120534,51.529797751819345,-21.102084161869918,46.77300137849565
2025-01-25,ETH-USD,3317.26953125,0.23310081774501334,3288.024169921875,51.2812815028258,-46.26577104856035,47.75770703210813
2025-01-26,ETH-USD,3236.13427734375,-2.445844485711024,3291.905587332589,48.95942214998567,5.291006659574871,40.86857058176739
2025-01-27,ETH-USD,3178.92041015625,-1.7679695057172262,3277.7463030133927,51.59696882026825,172.34501028742972,59.42966601667657
2025-01-28,ETH-USD,3077.112548828125,-3.20259233300908,3241.990059988839,44.662709832326165,-47.43237982850391,91.31405678049408
2025-01-29,ETH-USD,3112.9990234375,1.1662386097330613,3223.8149762834823,35.72325781485891,9.69958424577304,103.5638102935494
2025-01-30,ETH-USD,3247.780029296875,4.32961927853559,3211.395821707589,47.42213512781617,-12.184997997309111,92.69019601584544
2025-01-31,ETH-USD,3298.26513671875,1.5544497153892722,3209.7829938616073,41.70117362447842,50.95452127329636,90.77600009250995
2025-02-01,ETH-USD,3118.32861328125,-5.455489961504679,3181.362862723214,41.248797028712204,-33.89063178133283,82.25804336243601
2025-02-02,ETH-USD,2868.69287109375,-8.005434100956466,3128.8712332589284,36.09852929383522,111.17567644470374,139.08830039835718
2025-02-03,ETH-USD,2884.566650390625,0.5533453740142802,3086.8206961495534,33.19473959712788,119.80862663422727,163.74543619608139
2025-02-04,ETH-USD,2735.05126953125,-5.183287439003282,3037.9547991071427,26.693910892477646,-47.22184895212056,211.26908488659228
2025-02-05,ETH-USD,2787.779052734375,1.927853557646908,2991.494803292411,31.702546079402637,-34.500289624706795,227.1762558613175
2025-02-06,ETH-USD,2688.40087890625,-3.5647794157377954,2911.58349609375,23.96524265646086,-7.697308864684926,220.27914039813749
2025-02-07,ETH-USD,2622.211181640625,-2.4620471517087794,2815.0043596540177,23.198401286769183,0.0881937509830788,163.32908302700824
2025-02-08,ETH-USD,2632.308349609375,0.385063111600048,2745.5728934151784,23.340839375573808,-42.22420992004008,106.21163298955666
2025-02-09,ETH-USD,2628.72119140625,-0.13627424019899692,2711.2912248883927,24.84031255094203,2.683733758099849,98.2807438530038
2025-02-10,ETH-USD,2661.166748046875,1.23427150611084,2679.376953125,28.104842248283305,10.830109474296744,62.333875988022506
2025-02-11,ETH-USD,2602.781982421875,-2.193953673434812,2660.4813406808034,29.176378993164903,8.974573512649764,62.69093955849542
2025-02-12,ETH-USD,2736.902099609375,5.1529524214203315,2653.213204520089,34.79996345265096,27.23902209001001,46.27196360423816
2025-02-13,ETH-USD,2675.902587890625,-2.2287794557012575,2651.427734375,25.421651602559393,-27.632067050375554,44.90895986754256
2025-02-14,ETH-USD,2726.091552734375,1.8755901306300338,2666.2677873883927,25.40266252334972,-8.976512031396322,50.46513096939028
2025-02-15,ETH-USD,2693.559814453125,-1.1933472391497446,2675.017996651786,29.089345794572253,-39.07713319986511,48.88084978548891
2025-02-16,ETH-USD,2663.31591796875,-1.1228225310643603,2679.9601004464284,37.10403369166704,-1.9385065700572413,45.01592050717708
2025-02-17,ETH-USD,2743.19970703125,2.9994109419593684,2691.6790945870534,41.783797605003514,128.16058986407182,49.73816873650138
2025-02-18,ETH-USD,2669.3388671875,-2.6925068435387,2701.1872209821427,45.81257183680048,-4.825203306256887,33.6820192182332
2025-02-19,ETH-USD,2715.77099609375,1.7394617624989728,2698.1684919084823,45.374275233328994,-33.61024006925781,30.768532020858117
2025-02-20,ETH-USD,2740.386474609375,0.9063900656951951,2707.3804757254466,53.694358552979715,4.222370659806485,32.590331994329716
2025-02-21,ETH-USD,2659.655517578125,-2.9459697666460616,2697.8896135602677,52.607101040719,97.53101956122433,35.753345791837866
2025-02-22,ETH-USD,2764.029296875,3.9243345090012705,2707.9566824776784,58.106915375565166,-47.82961515153683,43.428293051907154
2025-02-23,ETH-USD,2821.310302734375,2.0723733255699095,2730.5273088727677,61.11827575077202,24.937888647559593,55.687091506477586
2025-02-24,ETH-USD,2513.8212890625,-10.898801644535904,2697.758963448661,43.54391322551776,42.127994705295976,98.22666905071367
2025-02-25,ETH-USD,2493.592529296875,-0.8047015853369976,2672.65234375,45.05025226846837,37.48160533133922,125.40248905736811
2025-02-26,ETH-USD,2331.45263671875,-6.502260921668867,2617.7497209821427,32.075616692660134,-28.042796213976207,176.92401455683458
2025-02-27,ETH-USD,2305.484375,-1.113823258073876,2555.620849609375,33.10087329561668,-15.717093108660208,201.35480207674263
2025-02-28,ETH-USD,2237.9052734375,-2.9312322518993406,2495.3708147321427,28.075964894545706,47.15305350087249,226.55832442592256
2025-03-01,ETH-USD,2216.643310546875,-0.9500832382402846,2417.1728166852677,28.36306498933577,-54.85113526003911,212.39868152147292
2025-03-02,ETH-USD,2519.694580078125,13.671629895947635,2374.0848563058034,44.77701175958769,116.01261863138377,132.2036292390222
2025-03-03,ETH-USD,2145.573974609375,-14.847855308604508,2321.478097098214,32.097720429050625,-9.699354832402662,140.34805076288524
2025-03-04,ETH-USD,2170.01513671875,1.1391432967872817,2275.252755301339,34.586046612582464,7.8229991160222,126.85006053331024
2025-03-05,ETH-USD,2241.977294921875,3.3162053566104577,2262.4705636160716,35.60110623116445,-34.86090539869373,124.73355988266121
2025-03-06,ETH-USD,2202.476806640625,-1.7618594251921915,2247.755196707589,33.799154868184544,-16.269139217561357,124.8893073282007
2025-03-07,ETH-USD,2138.987548828125,-2.882630029114286,2233.624093191964,34.153868833203745,21.16110615512683,131.6052165508178
2025-03-08,ETH-USD,2201.51025390625,2.9230046295678047,2231.462227957589,32.43265086289057,-53.03084765676853,132.0541771431418
2025-03-09,ETH-USD,2015.5091552734375,-8.448795471326164,2159.4357386997767,26.707660796184427,52.88760902660636,72.88457646039059
2025-03-10,ETH-USD,1861.1513671875,-7.658500963990722,2118.803937639509,29.30166894451314,117.36924077419539,134.8442211701036
2025-03-11,ETH-USD,1919.844970703125,3.1536179458804936,2083.06534249442,32.237900440275325,-11.731674858564745,151.17271426554805
2025-03-12,ETH-USD,1908.982666015625,-0.5657907202539225,2035.4946812220983,35.56952539730908,-25.88974371499194,145.10348729957727
2025-03-13,ETH-USD,1862.9696044921875,-2.4103446480985946,1986.99365234375,35.0890315063164,-21.492967787242435,136.4707266745974
2025-03-14,ETH-USD,1909.467529296875,2.4959035666801466,1954.205078125,38.773473144079446,-32.56626146875441,120.50454792637706
2025-03-15,ETH-USD,1937.3946533203125,1.462560823630299,1916.4742780412946,40.49813015938235,-46.74060686233644,52.0985027213938
2025-03-16,ETH-USD,1887.43505859375,-2.578699938132978,1898.177978515625,24.009943468351608,43.932778077933456,28.802810158826574
2025-03-17,ETH-USD,1927.0029296875,2.0963831795744126,1907.5853445870537,37.60648667146386,12.30920843369745,25.22574527170038
2025-03-18,ETH-USD,1932.54345703125,0.2875204421535882,1909.3994140625,36.23983567317976,-2.549105028415344,26.669590532150238
2025-03-19,ETH-USD,2057.7490234375,6.478796942480636,1930.6517508370537,39.945396475154595,97.28161000482545,62.066365756130374
2025-03-20,ETH-USD,1982.099853515625,-3.676306928602102,1947.6703578404017,38.42907575046724,-34.12544278501961,56.497796408471494
2025-03-21,ETH-USD,1964.8475341796875,-0.8704061657306195,1955.581787109375,40.39016125179475,-26.553003033058033,54.08245291650765
2025-03-22,ETH-USD,1980.037841796875,0.7731036303297412,1961.6736711774554,37.10447756950624,-36.99054957002884,54.0940842355887
2025-03-23,ETH-USD,2005.2991943359375,1.2758015026691494,1978.5114048549108,49.26860492773495,22.97359501195013,44.654729948179614
2025-03-24,ETH-USD,2077.47900390625,3.5994533770415726,2000.0079868861608,67.5647489472981,86.70936103736906,51.431201319821525
2025-03-25,ETH-USD,2067.76416015625,-0.46762656718711826,2019.325230189732,63.048121593555074,-16.44192161477035,47.07857938404076
2025-03-26,ETH-USD,2009.1893310546875,-2.832761599714362,2012.3881312779017,58.15305709969578,12.294705278787044,43.94663619182088
2025-03-27,ETH-USD,2002.357421875,-0.3400331205273277,2015.2820696149554,62.113240148660395,-12.02903372425499,42.25409684888063
2025-03-28,ETH-USD,1895.5029296875,-5.336434495667708,2005.375697544643,48.90165281099226,56.64708388162252,60.31707711075544
2025-03-29,ETH-USD,1827.3203125,-3.597072635426679,1983.5589076450892,41.8579877190223,-32.850119811542925,90.88344706817396
2025-03-30,ETH-USD,1806.2186279296875,-1.154788485957492,1955.1188267299108,43.72465503877212,-19.18785086145013,111.70934982717793
2025-03-31,ETH-USD,1823.47998046875,0.9556624138489678,1918.833251953125,41.715523385579154,59.97219116264245,106.46920161955876
2025-04-01,ETH-USD,1905.491455078125,4.49752536292134,1895.6514369419642,48.07121827010011,-4.844966819309649,83.91459711734908
2025-04-02,ETH-USD,1795.313232421875,-5.782142048584138,1865.0977085658483,30.87883873139046,50.61269331045535,74.04069525064719
2025-04-03,ETH-USD,1815.63720703125,1.1320573057860273,1838.4233921595983,36.80792649303762,-27.187916471404193,43.81328859176885
2025-04-04,ETH-USD,1815.335205078125,-0.0166333864472179,1826.9708600725446,37.82411162007247,9.79119172201508,36.227275367299406
